Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Canada,Beverages,Online,H,3/27/2014,334407794,5/6/2014,7552,47.45,31.79,358342.40,240078.08,118264.32
Mexico,Vegetables,Offline,M,10/17/2013,550506722,11/4/2013,6028,154.06,90.93,928673.68,548126.04,380547.64
United States of America,Clothes,Online,C,11/25/2013,698339354,1/2/2014,2988,109.28,35.84,326528.64,107089.92,219438.72
Greenland,Cosmetics,Online,M,1/22/2016,653903949,2/15/2016,3564,437.20,263.33,1558180.80,938508.12,619672.68
Canada,Office Supplies,Offline,M,3/1/2016,558622014,3/26/2016,7523,651.21,524.96,4899052.83,3949274.08,949778.75
Canada,Snacks,Offline,L,8/13/2010,308181798,9/20/2010,6697,152.58,97.44,1021828.26,652555.68,369272.58
United States of America,Household,Offline,L,12/15/2010,783599698,12/24/2010,3419,668.27,502.54,2284815.13,1718184.26,566630.87
Greenland,Baby Food,Online,M,5/10/2011,765785109,5/26/2011,1686,255.28,159.42,430402.08,268782.12,161619.96
United States of America,Vegetables,Online,H,6/30/2014,219019591,7/12/2014,1619,154.06,90.93,249423.14,147215.67,102207.47
Greenland,Office Supplies,Offline,C,9/16/2011,348445403,10/21/2011,1593,651.21,524.96,1037377.53,836261.28,201116.25
Mexico,Beverages,Online,L,8/31/2016,159195601,9/3/2016,8371,47.45,31.79,397203.95,266114.09,131089.86
Mexico,Fruits,Online,H,7/28/2016,261719930,9/16/2016,7598,9.33,6.92,70889.34,52578.16,18311.18
Greenland,Personal Care,Offline,L,7/12/2017,422374808,7/26/2017,8947,81.73,56.67,731238.31,507026.49,224211.82
Greenland,Household,Online,L,3/12/2015,278672349,4/7/2015,4196,668.27,502.54,2804060.92,2108657.84,695403.08
United States of America,Personal Care,Offline,H,5/22/2012,247162616,6/19/2012,9765,81.73,56.67,798093.45,553382.55,244710.90
Mexico,Clothes,Offline,L,3/15/2012,383846271,4/28/2012,7496,109.28,35.84,819162.88,268656.64,550506.24
Greenland,Office Supplies,Online,C,4/10/2017,718180406,4/15/2017,4396,651.21,524.96,2862719.16,2307724.16,554995.00
Canada,Snacks,Online,L,8/21/2011,549208104,10/8/2011,1737,152.58,97.44,265031.46,169253.28,95778.18
United States of America,Household,Online,L,11/28/2016,668772828,1/11/2017,3596,668.27,502.54,2403098.92,1807133.84,595965.08
Greenland,Fruits,Online,M,4/23/2011,476265752,6/3/2011,6474,9.33,6.92,60402.42,44800.08,15602.34
Mexico,Snacks,Online,H,1/14/2012,533440148,2/12/2012,5649,152.58,97.44,861924.42,550438.56,311485.86
United States of America,Vegetables,Online,H,4/25/2016,688587701,5/18/2016,7257,154.06,90.93,1118013.42,659879.01,458134.41
Greenland,Snacks,Offline,M,7/28/2013,754412543,9/5/2013,6291,152.58,97.44,959880.78,612995.04,346885.74
Mexico,Fruits,Offline,L,3/27/2014,490147578,5/4/2014,4415,9.33,6.92,41191.95,30551.80,10640.15
Mexico,Clothes,Offline,L,5/7/2017,211605966,5/27/2017,7762,109.28,35.84,848231.36,278190.08,570041.28
Greenland,Office Supplies,Online,H,1/9/2016,193256223,1/14/2016,7666,651.21,524.96,4992175.86,4024343.36,967832.50
United States of America,Meat,Online,H,3/3/2010,433284747,4/20/2010,7440,421.89,364.69,3138861.60,2713293.60,425568.00
United States of America,Beverages,Offline,M,5/19/2012,156166636,5/27/2012,2033,47.45,31.79,96465.85,64629.07,31836.78
Mexico,Clothes,Offline,H,6/16/2011,822621762,7/2/2011,915,109.28,35.84,99991.20,32793.60,67197.60
United States of America,Personal Care,Offline,M,1/8/2011,689221560,1/20/2011,4831,81.73,56.67,394837.63,273772.77,121064.86
United States of America,Clothes,Offline,C,3/16/2010,912942254,3/27/2010,8755,109.28,35.84,956746.40,313779.20,642967.20
Canada,Cosmetics,Online,H,6/10/2017,262774789,7/28/2017,9754,437.20,263.33,4264448.80,2568520.82,1695927.98
Canada,Personal Care,Offline,L,4/6/2011,384126937,5/26/2011,552,81.73,56.67,45114.96,31281.84,13833.12
Canada,Office Supplies,Offline,H,7/18/2015,561905467,8/23/2015,9169,651.21,524.96,5970944.49,4813358.24,1157586.25
United States of America,Vegetables,Offline,H,11/16/2012,104192721,1/2/2013,1796,154.06,90.93,276691.76,163310.28,113381.48
Mexico,Meat,Online,C,3/26/2015,739320075,5/11/2015,94,421.89,364.69,39657.66,34280.86,5376.80
Greenland,Meat,Online,H,4/11/2012,205714547,5/5/2012,4361,421.89,364.69,1839862.29,1590413.09,249449.20
Mexico,Fruits,Online,H,9/9/2016,194736802,9/24/2016,5802,9.33,6.92,54132.66,40149.84,13982.82
United States of America,Vegetables,Offline,M,10/23/2012,285945641,11/7/2012,6525,154.06,90.93,1005241.50,593318.25,411923.25
Canada,Baby Food,Online,L,11/19/2016,171680104,11/30/2016,2813,255.28,159.42,718102.64,448448.46,269654.18
Mexico,Beverages,Online,M,3/14/2011,634244859,4/28/2011,6003,47.45,31.79,284842.35,190835.37,94006.98
Greenland,Cosmetics,Online,C,7/7/2013,833402097,8/17/2013,1055,437.20,263.33,461246.00,277813.15,183432.85
United States of America,Cosmetics,Online,C,5/23/2012,425533378,6/10/2012,3638,437.20,263.33,1590533.60,957994.54,632539.06
Greenland,Clothes,Online,C,10/15/2013,656891286,11/17/2013,7584,109.28,35.84,828779.52,271810.56,556968.96
Canada,Baby Food,Online,L,3/6/2016,281109082,3/22/2016,5279,255.28,159.42,1347623.12,841578.18,506044.94
Mexico,Office Supplies,Offline,C,2/4/2016,848806130,3/8/2016,9451,651.21,524.96,6154585.71,4961396.96,1193188.75
United States of America,Clothes,Online,H,10/17/2015,680342805,10/23/2015,7410,109.28,35.84,809764.80,265574.40,544190.40
Mexico,Snacks,Offline,H,9/16/2013,700339639,10/9/2013,4917,152.58,97.44,750235.86,479112.48,271123.38
Greenland,Beverages,Online,H,11/22/2015,450377500,12/19/2015,5565,47.45,31.79,264059.25,176911.35,87147.90
Mexico,Household,Online,M,4/12/2015,172526824,5/13/2015,3376,668.27,502.54,2256079.52,1696575.04,559504.48
Greenland,Baby Food,Offline,C,6/9/2011,350206649,6/9/2011,2785,255.28,159.42,710954.80,443984.70,266970.10
United States of America,Fruits,Online,C,5/18/2011,909757506,6/4/2011,6318,9.33,6.92,58946.94,43720.56,15226.38
Canada,Fruits,Offline,L,11/20/2016,896930539,12/9/2016,533,9.33,6.92,4972.89,3688.36,1284.53
Mexico,Household,Online,H,1/11/2010,177924716,2/22/2010,732,668.27,502.54,489173.64,367859.28,121314.36
Canada,Snacks,Online,C,10/16/2010,515329444,11/19/2010,6289,152.58,97.44,959575.62,612800.16,346775.46
Mexico,Meat,Online,L,11/5/2010,766829240,11/26/2010,668,421.89,364.69,281822.52,243612.92,38209.60
Greenland,Office Supplies,Online,C,9/10/2011,272838008,9/21/2011,7684,651.21,524.96,5003897.64,4033792.64,970105.00
Canada,Baby Food,Offline,M,3/5/2016,959050929,3/21/2016,3337,255.28,159.42,851869.36,531984.54,319884.82
Mexico,Beverages,Offline,H,6/26/2017,660725343,7/8/2017,2167,47.45,31.79,102824.15,68888.93,33935.22
Canada,Fruits,Offline,M,8/16/2011,826721036,8/21/2011,3981,9.33,6.92,37142.73,27548.52,9594.21
Greenland,Cosmetics,Online,L,10/17/2013,922636830,12/1/2013,7596,437.20,263.33,3320971.20,2000254.68,1320716.52
Mexico,Office Supplies,Offline,C,1/23/2017,447192752,2/26/2017,3128,651.21,524.96,2036984.88,1642074.88,394910.00
United States of America,Vegetables,Online,C,1/7/2014,302913510,2/14/2014,7694,154.06,90.93,1185337.64,699615.42,485722.22
Mexico,Clothes,Online,M,8/13/2010,110801255,8/16/2010,7409,109.28,35.84,809655.52,265538.56,544116.96
Mexico,Meat,Online,H,6/8/2012,361932408,6/20/2012,2697,421.89,364.69,1137837.33,983568.93,154268.40
Greenland,Baby Food,Offline,L,2/20/2013,358887994,3/13/2013,1788,255.28,159.42,456440.64,285042.96,171397.68
Canada,Office Supplies,Online,L,10/15/2012,470415961,11/14/2012,5391,651.21,524.96,3510673.11,2830059.36,680613.75
United States of America,Fruits,Online,L,1/20/2011,312566459,2/25/2011,4216,9.33,6.92,39335.28,29174.72,10160.56
Mexico,Office Supplies,Online,C,9/11/2012,550309312,10/15/2012,7609,651.21,524.96,4955056.89,3994420.64,960636.25
Canada,Cereal,Offline,C,8/10/2016,895070588,9/16/2016,132,205.70,117.11,27152.40,15458.52,11693.88
Greenland,Beverages,Online,L,1/18/2013,330350148,2/23/2013,6805,47.45,31.79,322897.25,216330.95,106566.30
United States of America,Cereal,Online,M,2/16/2014,188621795,4/2/2014,6235,205.70,117.11,1282539.50,730180.85,552358.65
United States of America,Personal Care,Offline,L,11/11/2014,839984452,11/19/2014,8921,81.73,56.67,729113.33,505553.07,223560.26
United States of America,Beverages,Online,M,12/16/2011,576888501,1/4/2012,2982,47.45,31.79,141495.90,94797.78,46698.12
Mexico,Snacks,Online,M,10/4/2015,529128015,10/13/2015,9593,152.58,97.44,1463699.94,934741.92,528958.02
Canada,Fruits,Offline,L,9/5/2012,541020286,9/17/2012,8780,9.33,6.92,81917.40,60757.60,21159.80
Greenland,Beverages,Online,H,7/10/2010,498080909,7/15/2010,2064,47.45,31.79,97936.80,65614.56,32322.24
Mexico,Household,Offline,M,11/7/2013,340454995,12/12/2013,7054,668.27,502.54,4713976.58,3544917.16,1169059.42
United States of America,Meat,Online,H,5/22/2013,587331092,5/27/2013,3177,421.89,364.69,1340344.53,1158620.13,181724.40
United States of America,Meat,Online,L,6/27/2013,247360026,7/9/2013,8184,421.89,364.69,3452747.76,2984622.96,468124.80
Canada,Household,Online,H,1/13/2014,376474273,2/19/2014,5958,668.27,502.54,3981552.66,2994133.32,987419.34
Mexico,Office Supplies,Offline,C,10/1/2013,855175626,10/20/2013,4326,651.21,524.96,2817134.46,2270976.96,546157.50
Mexico,Household,Online,H,6/16/2016,657145774,8/5/2016,2893,668.27,502.54,1933305.11,1453848.22,479456.89
Canada,Clothes,Offline,C,5/16/2016,960671842,6/13/2016,3001,109.28,35.84,327949.28,107555.84,220393.44
Mexico,Clothes,Offline,C,2/14/2013,767463099,2/25/2013,8241,109.28,35.84,900576.48,295357.44,605219.04
United States of America,Baby Food,Offline,L,7/7/2017,130377089,7/19/2017,333,255.28,159.42,85008.24,53086.86,31921.38
United States of America,Fruits,Online,C,2/11/2012,926865708,3/25/2012,9015,9.33,6.92,84109.95,62383.80,21726.15
Canada,Meat,Offline,L,10/25/2014,988913571,11/5/2014,356,421.89,364.69,150192.84,129829.64,20363.20
United States of America,Clothes,Online,L,11/17/2013,488048589,12/21/2013,3278,109.28,35.84,358219.84,117483.52,240736.32
Mexico,Household,Online,M,9/9/2016,238424193,10/4/2016,3872,668.27,502.54,2587541.44,1945834.88,641706.56
United States of America,Snacks,Offline,L,7/2/2010,990409600,7/19/2010,3065,152.58,97.44,467657.70,298653.60,169004.10
United States of America,Beverages,Online,M,3/12/2014,466373765,4/4/2014,9216,47.45,31.79,437299.20,292976.64,144322.56
Greenland,Vegetables,Online,L,11/9/2016,770393359,12/17/2016,5370,154.06,90.93,827302.20,488294.10,339008.10
Canada,Fruits,Online,L,7/14/2015,205163943,7/19/2015,1425,9.33,6.92,13295.25,9861.00,3434.25
United States of America,Meat,Online,C,6/13/2010,522519481,6/14/2010,3981,421.89,364.69,1679544.09,1451830.89,227713.20
Mexico,Cereal,Online,L,4/4/2010,480832374,5/1/2010,7839,205.70,117.11,1612482.30,918025.29,694457.01
Mexico,Baby Food,Online,L,9/6/2016,147428214,9/12/2016,6140,255.28,159.42,1567419.20,978838.80,588580.40
Canada,Household,Offline,M,9/19/2016,955528438,10/24/2016,954,668.27,502.54,637529.58,479423.16,158106.42
Mexico,Cereal,Offline,C,3/17/2010,650817906,5/5/2010,336,205.70,117.11,69115.20,39348.96,29766.24
United States of America,Vegetables,Offline,L,2/18/2017,290117442,3/22/2017,1053,154.06,90.93,162225.18,95749.29,66475.89
Mexico,Clothes,Online,L,6/21/2013,897003066,8/8/2013,1995,109.28,35.84,218013.60,71500.80,146512.80
United States of America,Cosmetics,Online,C,2/17/2017,749622333,3/18/2017,8761,437.20,263.33,3830309.20,2307034.13,1523275.07
Canada,Personal Care,Online,M,2/3/2010,343624293,3/8/2010,4919,81.73,56.67,402029.87,278759.73,123270.14
United States of America,Personal Care,Online,H,11/18/2015,883630216,12/22/2015,4672,81.73,56.67,381842.56,264762.24,117080.32
Canada,Cereal,Offline,L,6/20/2017,782498490,7/13/2017,7547,205.70,117.11,1552417.90,883829.17,668588.73
Greenland,Snacks,Offline,H,12/29/2014,364426219,2/1/2015,671,152.58,97.44,102381.18,65382.24,36998.94
Mexico,Cereal,Offline,M,2/20/2013,886757886,4/7/2013,219,205.70,117.11,45048.30,25647.09,19401.21
United States of America,Clothes,Online,H,2/9/2015,715307223,2/19/2015,4158,109.28,35.84,454386.24,149022.72,305363.52
Mexico,Fruits,Online,M,12/7/2013,781189143,12/15/2013,82,9.33,6.92,765.06,567.44,197.62
Greenland,Cereal,Offline,M,4/20/2010,373544013,4/30/2010,8829,205.70,117.11,1816125.30,1033964.19,782161.11
United States of America,Baby Food,Online,C,1/9/2016,480058181,2/13/2016,8739,255.28,159.42,2230891.92,1393171.38,837720.54
Canada,Fruits,Online,H,5/21/2016,770533692,7/1/2016,6897,9.33,6.92,64349.01,47727.24,16621.77
Canada,Personal Care,Offline,M,6/27/2011,421289050,7/21/2011,7647,81.73,56.67,624989.31,433355.49,191633.82
Canada,Snacks,Offline,H,5/31/2016,259195220,7/5/2016,480,152.58,97.44,73238.40,46771.20,26467.20
United States of America,Snacks,Online,C,3/7/2013,669463765,3/22/2013,8060,152.58,97.44,1229794.80,785366.40,444428.40
United States of America,Meat,Online,M,4/21/2017,187832152,4/26/2017,2563,421.89,364.69,1081304.07,934700.47,146603.60
Greenland,Meat,Offline,L,12/31/2016,763629043,2/1/2017,3658,421.89,364.69,1543273.62,1334036.02,209237.60
United States of America,Vegetables,Offline,H,9/25/2011,583413779,9/29/2011,3957,154.06,90.93,609615.42,359810.01,249805.41
Mexico,Office Supplies,Online,C,9/28/2010,972116935,11/1/2010,9858,651.21,524.96,6419628.18,5175055.68,1244572.50
Greenland,Beverages,Offline,C,1/24/2011,910375916,2/3/2011,9319,47.45,31.79,442186.55,296251.01,145935.54
United States of America,Clothes,Online,M,8/11/2013,842930161,9/12/2013,621,109.28,35.84,67862.88,22256.64,45606.24
United States of America,Fruits,Offline,H,7/24/2017,463583838,9/11/2017,3615,9.33,6.92,33727.95,25015.80,8712.15
United States of America,Personal Care,Online,L,8/10/2012,962266576,8/11/2012,4918,81.73,56.67,401948.14,278703.06,123245.08
United States of America,Office Supplies,Online,L,9/10/2015,382438218,9/21/2015,822,651.21,524.96,535294.62,431517.12,103777.50
Mexico,Vegetables,Online,H,9/30/2011,634343564,10/12/2011,5212,154.06,90.93,802960.72,473927.16,329033.56
United States of America,Cosmetics,Online,C,12/29/2016,518939912,2/6/2017,4707,437.20,263.33,2057900.40,1239494.31,818406.09
United States of America,Fruits,Offline,C,9/10/2011,384890401,10/29/2011,6478,9.33,6.92,60439.74,44827.76,15611.98
Canada,Fruits,Online,H,4/22/2013,759794986,4/24/2013,9075,9.33,6.92,84669.75,62799.00,21870.75
Canada,Personal Care,Online,C,9/13/2014,968521916,10/8/2014,6013,81.73,56.67,491442.49,340756.71,150685.78
Canada,Cereal,Offline,H,6/27/2015,771957194,7/16/2015,8143,205.70,117.11,1675015.10,953626.73,721388.37
Canada,Fruits,Offline,M,4/28/2011,527195537,6/16/2011,7730,9.33,6.92,72120.90,53491.60,18629.30
Canada,Clothes,Online,M,2/26/2017,498361575,3/9/2017,5120,109.28,35.84,559513.60,183500.80,376012.80
Canada,Fruits,Offline,M,12/16/2012,630255019,1/1/2013,5321,9.33,6.92,49644.93,36821.32,12823.61
Mexico,Office Supplies,Offline,L,2/3/2012,541825377,3/22/2012,7025,651.21,524.96,4574750.25,3687844.00,886906.25
Greenland,Meat,Offline,C,8/26/2015,293920600,9/13/2015,6492,421.89,364.69,2738909.88,2367567.48,371342.40
Canada,Personal Care,Online,L,8/25/2016,324656140,9/18/2016,1821,81.73,56.67,148830.33,103196.07,45634.26
Greenland,Office Supplies,Online,H,1/8/2010,415371453,2/15/2010,6498,651.21,524.96,4231562.58,3411190.08,820372.50
Greenland,Baby Food,Offline,M,3/17/2010,122948014,4/10/2010,1904,255.28,159.42,486053.12,303535.68,182517.44
United States of America,Cereal,Offline,M,11/22/2016,946285760,11/24/2016,5840,205.70,117.11,1201288.00,683922.40,517365.60
Canada,Beverages,Offline,M,1/10/2010,878497540,2/12/2010,5799,47.45,31.79,275162.55,184350.21,90812.34
Canada,Fruits,Online,M,1/6/2010,565443408,1/19/2010,6125,9.33,6.92,57146.25,42385.00,14761.25
Greenland,Office Supplies,Online,L,8/16/2014,793533313,8/29/2014,2996,651.21,524.96,1951025.16,1572780.16,378245.00
Canada,Beverages,Online,L,3/4/2014,738218867,3/12/2014,4223,47.45,31.79,200381.35,134249.17,66132.18
Canada,Baby Food,Online,L,5/21/2010,552153813,6/10/2010,3438,255.28,159.42,877652.64,548085.96,329566.68
Greenland,Clothes,Offline,L,10/4/2010,476167047,10/28/2010,7265,109.28,35.84,793919.20,260377.60,533541.60
United States of America,Fruits,Online,L,2/9/2015,758994615,3/2/2015,2228,9.33,6.92,20787.24,15417.76,5369.48
Greenland,Household,Offline,C,4/22/2017,297837913,5/11/2017,5712,668.27,502.54,3817158.24,2870508.48,946649.76
United States of America,Beverages,Online,H,3/10/2017,298502671,3/10/2017,2429,47.45,31.79,115256.05,77217.91,38038.14
United States of America,Fruits,Online,C,2/11/2016,333846461,3/10/2016,1442,9.33,6.92,13453.86,9978.64,3475.22
Canada,Baby Food,Online,H,11/3/2016,563723790,12/6/2016,7252,255.28,159.42,1851290.56,1156113.84,695176.72
Greenland,Snacks,Online,M,5/2/2016,390018355,6/17/2016,3953,152.58,97.44,603148.74,385180.32,217968.42
Canada,Personal Care,Online,C,1/17/2010,735667979,1/21/2010,9358,81.73,56.67,764829.34,530317.86,234511.48
Canada,Clothes,Online,L,6/18/2012,682228934,7/17/2012,5557,109.28,35.84,607268.96,199162.88,408106.08
United States of America,Snacks,Offline,H,2/5/2012,522815597,2/8/2012,1608,152.58,97.44,245348.64,156683.52,88665.12
Greenland,Baby Food,Online,C,10/20/2010,587315642,10/29/2010,8605,255.28,159.42,2196684.40,1371809.10,824875.30
United States of America,Cosmetics,Online,L,12/20/2016,308649146,1/24/2017,4996,437.20,263.33,2184251.20,1315596.68,868654.52
Canada,Cereal,Online,L,1/24/2012,853736674,3/10/2012,8509,205.70,117.11,1750301.30,996488.99,753812.31
Greenland,Household,Offline,H,11/3/2011,488131844,11/8/2011,7915,668.27,502.54,5289357.05,3977604.10,1311752.95
Canada,Cosmetics,Offline,L,11/30/2013,177711856,12/10/2013,7742,437.20,263.33,3384802.40,2038700.86,1346101.54
Mexico,Cosmetics,Offline,L,12/25/2011,612429702,1/25/2012,413,437.20,263.33,180563.60,108755.29,71808.31
Canada,Personal Care,Offline,M,10/20/2015,881344544,11/28/2015,8291,81.73,56.67,677623.43,469850.97,207772.46
Mexico,Snacks,Offline,H,11/12/2012,579086196,12/21/2012,3329,152.58,97.44,507938.82,324377.76,183561.06
Mexico,Meat,Online,M,11/6/2013,427829778,11/12/2013,3193,421.89,364.69,1347094.77,1164455.17,182639.60
Greenland,Cereal,Offline,M,12/28/2011,528676116,1/5/2012,5866,205.70,117.11,1206636.20,686967.26,519668.94
Canada,Household,Online,L,6/3/2016,878061091,7/1/2016,6644,668.27,502.54,4439985.88,3338875.76,1101110.12
United States of America,Snacks,Online,C,9/3/2013,351744306,10/15/2013,7811,152.58,97.44,1191802.38,761103.84,430698.54
Canada,Snacks,Online,H,11/13/2010,777692830,11/29/2010,5445,152.58,97.44,830798.10,530560.80,300237.30
Canada,Baby Food,Offline,H,3/3/2011,989843547,3/6/2011,5557,255.28,159.42,1418590.96,885896.94,532694.02
Canada,Household,Offline,M,6/25/2014,166043174,7/26/2014,4720,668.27,502.54,3154234.40,2371988.80,782245.60
Canada,Cereal,Online,L,6/13/2017,794265878,7/3/2017,9778,205.70,117.11,2011334.60,1145101.58,866233.02
Mexico,Personal Care,Offline,C,10/31/2015,438371074,11/9/2015,2597,81.73,56.67,212252.81,147171.99,65080.82
Greenland,Fruits,Online,C,5/27/2010,758823382,6/22/2010,1556,9.33,6.92,14517.48,10767.52,3749.96
Canada,Clothes,Online,L,12/19/2016,525039470,1/1/2017,9701,109.28,35.84,1060125.28,347683.84,712441.44
United States of America,Personal Care,Online,M,12/15/2011,839012849,1/16/2012,1402,81.73,56.67,114585.46,79451.34,35134.12
Canada,Personal Care,Online,C,5/30/2012,126964032,7/11/2012,333,81.73,56.67,27216.09,18871.11,8344.98
Greenland,Cosmetics,Online,C,2/8/2017,514653956,2/16/2017,6397,437.20,263.33,2796768.40,1684522.01,1112246.39
Canada,Cosmetics,Offline,L,8/2/2016,597405040,8/14/2016,4282,437.20,263.33,1872090.40,1127579.06,744511.34
Greenland,Baby Food,Online,C,7/17/2012,794520366,8/23/2012,5087,255.28,159.42,1298609.36,810969.54,487639.82
Greenland,Beverages,Online,H,4/4/2014,347318017,4/12/2014,7974,47.45,31.79,378366.30,253493.46,124872.84
